0,1
-2914.394376,-601.3705538
-2908.221735,-509.3756994
-2904.319377,-494.8068423
-2902.348809,-540.4618874
-2893.200354,-482.8964127
-2891.748251,-573.9690905
-2892.715006,-550.2962414
-2880.58319,-554.5340403
-2877.228057,-636.9088318
-2877.016679,-519.8655114
-2873.885104,-588.5114947
-2843.206571,-612.7049285
-2836.993277,-524.4678107
-2836.681671,-556.8401885
-2822.534396,-559.4334977
-2822.934234,-479.0399551
-2819.472307,-543.7240138
-2817.754525,-533.3533485
-2816.64078,-649.8772062
-2813.920186,-464.7289357
-2796.5992,-572.9192918
-2790.444878,-615.0154031
-2788.444458,-581.2842423
-2785.513827,-530.5546854
-2780.096193,-561.1207233
-2775.607274,-506.7712839
-2772.79567,-604.591605
-2766.544422,-472.4582325
-2750.186099,-472.9268164
-2753.141841,-535.7286503
-2751.423275,-514.4284964
-2748.791562,-585.3127952
-2749.214107,-497.8661583
-2742.177618,-597.8343119
-2853.525649,-608.9912607
-2848.518406,-478.829028
-2827.573682,-581.1963949
-2809.437409,-501.531178
-2787.423379,-472.1005933
-2772.442705,-527.8544572
-2907.83971,-468.6400795
-2807.731392,-634.7826552
-2823.605601,-602.6937824
-2822.124427,-596.7148791
-2924.717395,-271.6517066
-2922.269229,-439.0762694
-2918.08796,-363.1334249
-2908.317289,-350.3124825
-2908.62803,-405.2464391
-2908.759783,-338.378301
-2901.834198,-427.6720197
-2902.381791,-327.888878
-2899.273192,-286.476143
-2893.405188,-270.5461087
-2890.633297,-364.1177403
-2889.821084,-303.5269446
-2883.752434,-289.8091653
-2886.690246,-402.7947018
-2880.425757,-380.422987
-2879.732819,-358.5508007
-2873.273877,-288.5512726
-2870.653349,-442.5727721
-2868.727988,-370.9676608
-2868.932087,-296.6033578
-2866.647264,-416.184133
-2853.924812,-323.9847099
-2845.527687,-293.6977469
-2843.972415,-409.7363882
-2840.223776,-268.7374759
-2840.162058,-308.7967843
-2826.692517,-301.4799864
-2822.329406,-282.4718918
-2819.727625,-308.8662291
-2822.942031,-411.7327264
-2818.709101,-352.4021143
-2807.08989,-437.9819991
-2802.851881,-334.1524506
-2801.999783,-321.1950193
-2789.287815,-357.6425393
-2786.650237,-393.4338134
-2776.41122,-380.7923325
-2775.937672,-364.2649512
-2767.252359,-324.4240652
-2764.884114,-273.324861
-2756.526698,-391.5049046
-2753.224907,-366.0725267
-2758.640474,-433.0838891
-2746.145061,-326.7553392
-2913.957558,-398.4697136
-2909.146809,-265.6549089
-2845.10179,-319.9359309
-2840.750951,-423.0442641
-2814.424906,-293.4580282
-2808.091789,-372.5131624
-2802.44452,-274.9172221
-2774.668738,-272.7432044
-2910.075356,-329.5024977
-2861.97201,-351.0377682
-2835.752265,-356.3429395
-2808.032754,-428.6645831
-2791.277893,-280.5467374
-2772.539984,-335.4167518
-2753.078568,-407.0564425
-2814.714196,-433.8327809
-2787.758678,-305.592188
-2908.772713,-285.3103417
-2742.74208,-280.5323012
-2920.617445,-218.0843533
-2911.600855,-160.5633874
-2911.430139,-78.55805436
-2907.919384,-141.8013725
-2903.061624,-187.8036368
-2892.674489,-247.8672138
-2892.031572,-128.9825777
-2884.915264,-200.9232911
-2885.233553,-70.59420026
-2881.753614,-224.1288218
-2876.879949,-247.436869
-2876.77163,-152.8968471
-2875.381939,-172.1981299
-2865.012823,-218.6242424
-2865.067326,-76.08506075
-2862.555999,-92.68415121
-2849.78335,-206.7125739
-2836.887408,-82.34979999
-2824.876217,-167.4074786
-2822.897643,-238.1025662
-2816.292542,-200.2188792
-2811.895649,-105.5166178
-2800.237143,-207.8175021
-2798.864718,-106.3823327
-2791.801641,-210.1116206
-2786.165356,-194.4333484
-2790.3299,-157.3624909
-2786.715243,-240.6750584
-2786.697125,-167.6844017
-2783.034172,-106.077426
-2767.356135,-179.4719719
-2764.547072,-119.2331573
-2760.425095,-219.5727792
-2760.808074,-100.0060836
-2761.121028,-129.2198275
-2748.439626,-153.9811724
-2749.878067,-82.98187711
-2740.073248,-127.1081883
-2740.549019,-213.3156987
-2741.746638,-100.1610822
-2919.409917,-180.2559743
-2890.897803,-118.7147651
-2890.39965,-143.1661967
-2872.917955,-194.4384152
-2860.766886,-140.5184316
-2852.3404,-151.51905
-2846.015699,-160.604803
-2839.633232,-68.03960188
-2919.385306,-116.2320644
-2777.058316,-138.6985298
-2772.029234,-103.9682573
-2770.729798,-136.0143107
-2906.771588,-74.6951623
-2765.09068,-205.4216296
-2886.478892,-228.8761859
-2922.03696,69.96451795
-2920.211536,-49.94030216
-2919.250592,53.38197494
-2913.866837,117.8772171
-2912.022311,-13.52002842
-2908.862968,102.948334
-2908.07214,28.00508464
-2903.118082,133.0393866
-2900.194855,3.951144205
-2894.339626,53.06680076
-2892.961567,19.0931999
-2875.798513,127.2154476
-2876.308697,7.515830414
-2866.375367,63.62345849
-2870.922176,-34.84609162
-2856.408681,79.62667271
-2847.907687,69.71072669
-2844.272815,98.9322832
-2843.692842,-0.022376994
-2837.208288,-24.10800719
-2827.169038,29.85203791
-2822.552615,76.42559345
-2814.024947,94.98475919
-2810.300964,-8.041784589
-2806.113618,120.4653617
-2791.678276,73.84398014
-2788.973497,-3.069373813
-2787.860358,-32.91735276
-2776.320033,49.13141189
-2775.0857,105.4871886
-2771.073981,-27.75697314
-2768.121701,52.62461104
-2762.700961,87.13378547
-2759.962076,126.1175731
-2749.652456,137.2017373
-2748.273897,7.645853624
-2741.972187,-35.7744537
-2740.101234,-16.32205563
-2741.639107,-23.21570256
-2891.234923,128.3775668
-2858.026874,-26.24619554
-2857.151437,13.21211148
-2839.11337,72.27984908
-2792.988116,117.0811496
-2787.057378,30.0958402
-2922.058624,92.85562509
-2836.066576,56.81713779
-2828.130394,119.8140544
-2823.874169,14.08362491
-2802.09071,2.918432529
-2756.760863,58.91634133
-2882.933401,80.673076
-2908.97483,-39.6744265
-2828.980202,82.37147493
-2813.908808,-29.25208137
-2797.101177,95.76220513
-2763.522946,-40.902014
-2916.704298,169.3486315
-2907.522847,198.4740317
-2905.412522,150.6538757
-2903.339277,283.3354846
-2901.081898,183.3888907
-2888.472942,217.3773643
-2880.980619,260.1840885
-2880.09719,268.0260388
-2878.475999,333.1943587
-2872.531253,196.6071862
-2861.885148,160.1601285
-2861.864851,259.7791203
-2854.542908,314.3295218
-2848.366725,263.4726441
-2846.101786,229.7399589
-2842.004428,285.6744864
-2836.238691,173.9790257
-2833.557852,305.6619537
-2835.421401,230.4416698
-2831.343094,193.7931037
-2825.984334,319.9686158
-2824.598765,280.1903889
-2822.24466,261.3884685
-2821.055149,301.294809
-2819.114688,182.084455
-2816.570097,214.6634636
-2815.803614,166.6173032
-2809.406871,305.5189454
-2799.855906,235.5509479
-2797.748503,161.2024018
-2795.802767,177.7862258
-2785.588754,210.4618642
-2783.842471,230.075104
-2782.390418,294.0033496
-2778.898839,260.3064032
-2768.138765,310.0660714
-2765.526842,189.1433305
-2763.867518,299.8822413
-2762.16252,217.1831449
-2756.288432,250.311893
-2755.022008,213.6179813
-2741.794896,239.9497507
-2739.486872,181.727671
-2925.264065,259.6328883
-2888.794689,330.074255
-2854.422384,280.9930553
-2791.668062,281.5470508
-2755.88116,232.527056
-2743.77498,309.1789518
-2902.970666,243.2144382
-2901.253274,252.3799614
-2895.318406,183.7624182
-2892.013878,293.9128806
-2759.718725,273.2588001
-2769.274652,169.1308253
-2897.167404,319.8843101
-2886.898983,239.5871549
-2793.099854,209.3062509
-2766.611766,199.0242596
-2923.409082,530.5759569
-2917.097384,411.6677016
-2880.731125,467.2924225
-2881.0477,372.3631776
-2879.714709,496.3969478
-2872.19038,420.8127502
-2873.049945,530.1092296
-2871.90341,382.0428666
-2864.605639,459.3352177
-2862.866125,484.3636821
-2859.984305,432.1479392
-2859.217067,414.8187206
-2854.243014,399.905193
-2849.983865,426.566887
-2838.39462,389.3359257
-2833.443267,478.4083089
-2824.608192,413.4808507
-2816.564499,424.0133799
-2814.140101,355.8913429
-2804.5767,523.7477498
-2804.51606,446.7593546
-2800.839411,477.0414954
-2798.574759,350.3044495
-2790.083251,479.7470636
-2788.200054,372.849156
-2788.821506,403.2072283
-2787.889955,421.0910186
-2779.454367,434.9619701
-2776.611113,427.2233061
-2773.472453,483.1049969
-2776.180957,452.1530141
-2762.107635,382.2970591
-2766.28254,398.678002
-2758.962188,483.6124071
-2755.195315,461.226868
-2746.228099,505.4959417
-2741.997988,447.9758682
-2738.043178,497.0169214
-2923.170208,378.2393976
-2913.047121,382.2539467
-2861.233113,473.71313
-2839.569353,511.7298005
-2829.558413,507.1387859
-2818.84698,369.1597955
-2803.080699,391.694732
-2802.876012,512.7115687
-2773.257964,529.4329528
-2767.583689,508.1117574
-2750.815511,480.7336112
-2914.103379,355.9197584
-2909.262941,472.5450363
-2851.792709,521.6829053
-2851.130384,490.9765123
-2844.599733,484.7868129
-2842.615297,449.996092
-2818.858306,387.8199343
-2805.180447,366.7920844
-2799.196877,455.2909055
-2795.130443,525.1440152
-2759.395534,355.5883798
-2861.791783,369.6557516
-2915.435017,494.8504924
-2894.990517,403.2892206
-2850.046256,353.904956
-2808.384625,425.9511495
-2770.229158,516.0732402
-2752.55773,509.6955611
-2739.578526,382.4912511
-2766.377416,462.2870437
-2764.232468,456.4554501
-2925.573756,691.7004656
-2922.548992,572.0406645
-2909.223341,707.5595417
-2908.415525,660.2504824
-2907.392233,604.6370459
-2904.837976,689.6599988
-2889.326908,587.2332706
-2872.562583,616.7698847
-2869.590231,729.446144
-2861.927795,605.9019627
-2860.76973,733.191226
-2858.837391,572.1270154
-2852.000583,695.1977756
-2846.756897,643.5586292
-2847.612176,711.5829329
-2831.938825,693.3633284
-2833.237863,577.4648287
-2819.551047,638.0477796
-2813.162636,652.8191494
-2814.837406,719.6718285
-2810.512278,682.999414
-2808.056742,734.8934859
-2795.661158,699.422599
-2785.861169,723.9202484
-2779.57551,687.2051268
-2779.975111,610.2298257
-2776.217733,603.0612658
-2772.62875,574.7971677
-2768.037088,631.8472311
-2764.648122,555.5095695
-2753.565479,572.9212809
-2746.64062,550.5648244
-2746.76413,725.3775756
-2744.154143,696.4111133
