0,1
4980.7776640043685,-49.771247184108134
8729.177424962336,-53.473113918182875
11547.566359203338,-46.31549262675519
3280.980263748094,-37.612810621691935
7582.7936012936025,-45.350311850311854
4691.683640913357,-50.13700344072568
12817.143809250214,-48.9578282102844
3426.1749157353197,-91.88149725031045
5157.435323646905,-84.1451196662778
1480.0390641541394,-61.31039593478721
9461.603944409204,-55.56052130788304
12633.158039509875,-58.75377177627741
10688.079207301826,-73.60596399099775
12065.723040430503,-73.38752389718898
13121.71030541168,-81.66815502768351
4216.013943165919,-74.05760602113186
569.0051671412,-78.53595908467784
2851.3394525758704,-89.30364673778219
1324.5454385139901,-97.24617916764635
3272.789499036609,-134.01750160565192
9137.065470020189,-125.94064051503081
9265.449904807234,-122.75309376487387
3603.864777989649,-138.48084990465813
9856.904745430433,-126.79167387418556
9993.975459803054,-133.46355442088262
11006.365663322185,-135.47829931188252
11766.123323096816,-133.09269435914013
4510.078200147984,-143.75221975582687
12922.530949105912,-127.16596127393926
13714.760391198044,-154.93925470027818
9423.857943349753,-159.9070197044335
2553.5340472267985,-168.39476935749587
6873.3405355916675,-157.09036392767226
7081.700869066164,-173.70480446011314
5523.493848136865,-177.94879306304196
4053.37271828073,-166.74453736174806
6314.988253319714,-157.1312199036918
1033.0219326128417,-159.98455181182453
2246.444957460054,-187.9717783772567
2811.9539800995026,-173.63814262023217
11304.52256939036,-170.8976355876764
8723.938967838445,-197.695188232361
10627.521561338292,-188.58451053283767
11822.7615325532,-214.45484118736732
934.0705424649491,-184.90604125376203
10469.804669122545,-224.0120278727087
5405.77069525377,-217.97807037053508
12753.131171506411,-253.0161472523091
1346.5820117314795,-255.12280034759942
2669.91797211224,-235.11766224823552
6022.428537635426,-239.60476888867862
8838.501323537355,-247.52298633245098
2801.523310572169,-282.032728985166
3288.2227020357805,-253.98379227188602
1020.5396060352052,-297.10435875942994
9739.765544601125,-258.26415020228603
10631.29537489891,-305.8981014364385
3603.870642280611,-289.74506268246614
6890.985098709189,-292.28753796507215
12261.389775603171,-307.4996456892188
907.5889338731444,-326.16010796221315
7611.680854533593,-311.77279028049577
1540.9478713179171,-312.2009950811331
221.481114078596,-311.75810759252187
10343.778746367789,-323.97421705640886
2668.301729905381,-324.6981745197362
13298.490532804932,-341.42092323499185
4919.2073907787935,-341.8150002878029
8243.81430278756,-347.4145159727381
8525.112070605242,-350.19606649674745
4367.885552096685,-362.9529848013185
9874.984245630174,-354.5161568537259
4236.00553303738,-373.7048832271762
4009.928921568628,-356.9109477124183
8916.875944641719,-364.5000910498042
3486.9976223499107,-377.9730037646127
1196.0749902152645,-356.881252446184
11586.146847890765,-398.0127775515956
113.55008371341148,-393.3266555048785
11266.302676317118,-366.4395556303652
9341.235639880952,-364.4475446428572
9724.855300673924,-398.2109253499223
2213.414953751285,-389.26176772867416
5937.647169574495,-416.55985105225716
563.179523752922,-414.4234716113951
4112.985992586846,-439.3453150590465
7674.855403753122,-427.9383339535378
12637.866247755836,-438.6461563571078
1467.2185413188647,-445.3098393155259
8116.014514348785,-444.1738962472406
7820.841310189557,-448.1179097973709
12177.441651529285,-441.49629338700964
4900.319013164506,-473.9714099085519
6866.15373823581,-453.61641433331386
1275.9749443745768,-453.59915836316145
10801.314967767928,-484.07295863550905
5641.312541347699,-482.43852187883937
9934.885729775317,-464.78531413770247
9067.296395330899,-483.4840335270222
8947.835058849172,-501.53116826503924
10643.39586998088,-519.3427151051625
2229.6226002188396,-538.5165622202328
2784.7742473486146,-542.4450906602806
1263.3697005438698,-561.4461699757552
3535.085668676836,-542.8382405108194
3946.0989238410602,-581.9279210028383
7586.721425522835,-567.0376440460948
7417.800834109766,-600.3370602067528
1362.9635472888815,-590.4434941459771
8636.667563884157,-586.4473935264054
9373.896543638324,-620.5926933358345
9657.67508261049,-615.9554935976869
1841.6568400854737,-632.9355457677381
5819.910818514999,-603.3552327948962
10940.970249470583,-639.9638448427249
3404.89634551495,-635.1078405315615
12572.14918703564,-628.1883816087003
4779.012954747116,-632.0201952085182
11057.109207400475,-643.6434381973941
11168.432211101,-655.3500151653018
4292.127796148609,-637.855281073721
10519.834275436791,-646.1267343268242
7097.4574814814805,-676.3642469135802
1671.3903292791456,-668.3987540789084
4545.6214574898795,-676.2134362348178
5950.0987458046275,-673.9942589648473
6704.930770401175,-686.2334026474616
1317.4340107891105,-692.6813448751724
3561.4000460087423,-685.5635495744191
11700.779482595957,-680.25016137842
3223.252509821039,-667.8535137494544
3731.8066116994255,-680.9378687819936
3913.011418667482,-697.5043074884029
9213.22739018088,-708.3771486349848
12084.397770307649,-695.1128037104803
5614.942710180915,-711.5579401679083
12519.819557021678,-718.9760603204522
13014.974554225984,-719.7083195383815
6393.110025363771,-740.7602456280872
13535.715902008726,-741.6231362960832
6932.335108230121,-713.6905891885635
4401.292594859241,-732.3090575275398
1122.0925258204486,-730.0242620546353
5458.770682457187,-720.2836755559343
10025.159345083654,-756.3313500939429
10403.334663596828,-748.7111281657711
8280.727639181261,-770.2260491781252
9465.485736836172,-750.6728680422445
12132.393776983772,-790.8235075182373
4188.768833794425,-772.7336667376038
11060.377275296778,-778.4997173544375
